Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
17.1,Regular,Fruits and Vegetables,207.0638,High,Tier 3,Supermarket Type1,4969.5312,36
10.5,Low Fat,Fruits and Vegetables,37.6164,Small,Tier 1,Supermarket Type1,540.6296,26
12.5,Low Fat,Breads,197.2742,Medium,Tier 1,Supermarket Type1,3782.4098,24
6.89,Regular,Snack Foods,195.082,High,Tier 3,Supermarket Type1,2703.148,36
21.1,Low Fat,Household,146.1786,High,Tier 3,Supermarket Type1,3034.0506,36
12.1,Low Fat,Soft Drinks,145.1444,High,Tier 3,Supermarket Type1,3338.3212,36
20.2,Low Fat,Household,94.1462,Medium,Tier 3,Supermarket Type2,1758.3778,14
7.945,Low Fat,Snack Foods,161.321,Small,Tier 2,Supermarket Type1,2773.057,19
12.65,Low Fat,Others,112.5202,Small,Tier 1,Supermarket Type1,787.6414,26
8.71,Regular,Canned,183.3924,Small,Tier 1,Supermarket Type1,3146.5708,26
17.35,Regular,Baking Goods,90.883,Small,Tier 2,Supermarket Type1,1707.777,19
8.3,Low Fat,Fruits and Vegetables,36.6506,Medium,Tier 3,Supermarket Type2,455.4072,14
17.25,Low Fat,Dairy,91.612,Small,Tier 2,Supermarket Type1,279.636,19
5.765,Low Fat,Baking Goods,36.7164,High,Tier 3,Supermarket Type1,849.5608,36
8.895,Regular,Snack Foods,121.973,Medium,Tier 3,Supermarket Type2,2956.152,14
19.5,Regular,Canned,85.554,Medium,Tier 1,Supermarket Type1,1211.756,24
9.5,Low Fat,Soft Drinks,31.89,Medium,Tier 3,Supermarket Type2,366.19,14
7.855,Low Fat,Canned,188.5188,Medium,Tier 3,Supermarket Type2,952.094,14
17.7,Regular,Starchy Foods,184.4924,High,Tier 3,Supermarket Type1,3146.5708,36
11.8,Low Fat,Fruits and Vegetables,45.2402,Medium,Tier 3,Supermarket Type2,1148.505,14
13.65,Regular,Dairy,184.824,Small,Tier 1,Supermarket Type1,3355.632,26
20.6,Regular,Snack Foods,177.0344,High,Tier 3,Supermarket Type1,535.3032,36
13.5,Regular,Starchy Foods,96.4068,Small,Tier 1,Supermarket Type1,2527.3768,26
11.1,Regular,Fruits and Vegetables,165.5526,Medium,Tier 3,Supermarket Type2,1973.4312,14
15.0,Low Fat,Snack Foods,47.2744,Small,Tier 2,Supermarket Type1,679.116,19
11.65,Regular,Baking Goods,170.4422,High,Tier 3,Supermarket Type1,517.3266,36
12.65,Low Fat,Household,108.4938,Medium,Tier 1,Supermarket Type1,1500.7132,24
20.2,Low Fat,Household,188.6898,Medium,Tier 3,Supermarket Type2,3367.6164,14
16.0,Regular,Baking Goods,183.6634,Small,Tier 2,Supermarket Type1,2544.6876,19
6.215,Regular,Baking Goods,226.6062,Medium,Tier 3,Supermarket Type2,677.1186,14
9.5,Regular,Canned,77.896,Small,Tier 2,Supermarket Type1,1997.4,19
6.92,Regular,Breakfast,93.1804,Medium,Tier 1,Supermarket Type1,1561.9668,24
20.75,Regular,Frozen Foods,182.2318,Small,Tier 2,Supermarket Type1,3067.3406,19
5.78,Low Fat,Breads,162.8552,Medium,Tier 1,Supermarket Type1,3574.0144,24
16.85,Low Fat,Snack Foods,145.276,Medium,Tier 3,Supermarket Type2,2490.092,14
11.15,Low Fat,Dairy,44.2744,Small,Tier 2,Supermarket Type1,588.5672,19
12.5,Regular,Fruits and Vegetables,92.2488,Medium,Tier 3,Supermarket Type2,1358.232,14
7.405,Low Fat,Canned,89.7146,Medium,Tier 1,Supermarket Type1,547.2876,24
8.315,Regular,Baking Goods,144.4444,Small,Tier 1,Supermarket Type1,2902.888,26
19.0,Regular,Frozen Foods,48.6718,Medium,Tier 3,Supermarket Type2,614.5334,14
18.0,Low Fat,Frozen Foods,119.9124,Small,Tier 2,Supermarket Type1,948.0992,19
19.35,Regular,Baking Goods,48.7034,Small,Tier 2,Supermarket Type1,534.6374,19
9.695,Low Fat,Snack Foods,159.792,Medium,Tier 3,Supermarket Type2,2716.464,14
16.85,Low Fat,Fruits and Vegetables,185.8266,High,Tier 3,Supermarket Type1,1659.8394,36
8.88,Low Fat,Household,208.527,Medium,Tier 3,Supermarket Type2,3145.905,14
20.85,Low Fat,Meat,115.1808,Medium,Tier 3,Supermarket Type2,1054.6272,14
19.85,Low Fat,Household,46.9376,High,Tier 3,Supermarket Type1,575.2512,36
14.0,Regular,Frozen Foods,164.2526,High,Tier 3,Supermarket Type1,1808.9786,36
6.615,Low Fat,Dairy,195.9426,High,Tier 3,Supermarket Type1,2570.6538,36
9.0,Low Fat,Household,170.2474,Medium,Tier 3,Supermarket Type2,4211.185,14
19.35,Low Fat,Snack Foods,222.6088,Small,Tier 2,Supermarket Type1,6040.1376,19
5.655,Low Fat,Fruits and Vegetables,165.05,Small,Tier 1,Supermarket Type1,2330.3,26
10.5,Regular,Snack Foods,164.3842,Medium,Tier 1,Supermarket Type1,1823.6262,24
14.65,Regular,Snack Foods,52.2666,Medium,Tier 3,Supermarket Type2,615.1992,14
14.5,Regular,Breads,263.1594,Medium,Tier 1,Supermarket Type1,2616.594,24
8.6,Low Fat,Household,112.9176,Small,Tier 1,Supermarket Type1,458.0704,26
18.35,Low Fat,Fruits and Vegetables,93.8462,High,Tier 3,Supermarket Type1,1295.6468,36
11.5,Low Fat,Fruits and Vegetables,129.0652,Small,Tier 2,Supermarket Type1,3487.4604,19
12.1,Low Fat,Snack Foods,150.4734,Small,Tier 1,Supermarket Type1,2078.6276,26
6.57,Low Fat,Household,193.982,Small,Tier 2,Supermarket Type1,2316.984,19
7.75,Regular,Frozen Foods,35.2558,Small,Tier 1,Supermarket Type1,780.9834,26
6.26,Regular,Meat,149.8366,Medium,Tier 1,Supermarket Type1,1964.7758,24
19.2,Regular,Starchy Foods,226.9062,High,Tier 3,Supermarket Type1,4514.124,36
13.65,Regular,Dairy,186.724,Medium,Tier 1,Supermarket Type1,4474.176,24
12.15,Regular,Meat,184.295,Small,Tier 1,Supermarket Type1,2014.045,26
13.65,Low Fat,Fruits and Vegetables,150.505,Medium,Tier 1,Supermarket Type1,2696.49,24
17.7,Low Fat,Snack Foods,186.0266,Small,Tier 2,Supermarket Type1,2950.8256,19
17.1,Regular,Fruits and Vegetables,209.0638,Small,Tier 1,Supermarket Type1,3520.0846,26
16.7,Low Fat,Dairy,216.885,Medium,Tier 3,Supermarket Type2,6275.165,14
20.25,Low Fat,Household,232.7616,Medium,Tier 1,Supermarket Type1,1874.8928,24
7.35,Low Fat,Fruits and Vegetables,39.9454,Medium,Tier 3,Supermarket Type2,377.5086,14
7.47,Regular,Frozen Foods,211.8218,High,Tier 3,Supermarket Type1,1496.0526,36
15.5,Regular,Fruits and Vegetables,102.3332,High,Tier 3,Supermarket Type1,922.7988,36
12.6,Regular,Frozen Foods,103.999,Medium,Tier 1,Supermarket Type1,825.592,24
5.175,Regular,Snack Foods,107.6622,Small,Tier 2,Supermarket Type1,2858.2794,19
17.85,Low Fat,Frozen Foods,148.005,Medium,Tier 3,Supermarket Type2,898.83,14
16.75,Low Fat,Snack Foods,187.9556,Medium,Tier 3,Supermarket Type2,4693.89,14
6.675,Low Fat,Snack Foods,92.1462,High,Tier 3,Supermarket Type1,1203.1006,36
6.78,Regular,Fruits and Vegetables,227.4694,Small,Tier 1,Supermarket Type1,3197.1716,26
9.3,Low Fat,Breads,63.1826,High,Tier 3,Supermarket Type1,2002.0606,36
9.5,Low Fat,Hard Drinks,188.7872,High,Tier 3,Supermarket Type1,1701.7848,36
17.5,Low Fat,Frozen Foods,264.491,Small,Tier 1,Supermarket Type1,3681.874,26
14.85,Low Fat,Fruits and Vegetables,169.7474,Medium,Tier 3,Supermarket Type2,673.7896,14
14.5,Regular,Baking Goods,104.1332,Small,Tier 2,Supermarket Type1,205.0664,19
19.0,Low Fat,Frozen Foods,105.4622,Small,Tier 2,Supermarket Type1,1905.5196,19
5.885,Regular,Canned,53.6982,High,Tier 3,Supermarket Type1,1525.3478,36
10.3,Low Fat,Meat,103.3648,Small,Tier 1,Supermarket Type1,3219.8088,26
6.13,Low Fat,Dairy,59.4536,Small,Tier 2,Supermarket Type1,2021.3688,19
13.1,Low Fat,Fruits and Vegetables,175.6054,Medium,Tier 1,Supermarket Type1,1050.6324,24
9.3,Low Fat,Canned,144.9786,Medium,Tier 1,Supermarket Type1,1011.3502,24
7.685,Low Fat,Health and Hygiene,145.276,Small,Tier 1,Supermarket Type1,3515.424,26
10.8,Regular,Baking Goods,42.2138,Medium,Tier 1,Supermarket Type1,690.4346,24
7.325,Low Fat,Fruits and Vegetables,92.7146,High,Tier 3,Supermarket Type1,2006.7212,36
11.0,Low Fat,Breads,123.2046,Medium,Tier 3,Supermarket Type2,3237.1196,14
19.35,Regular,Soft Drinks,163.3868,Small,Tier 2,Supermarket Type1,3439.5228,19
13.8,Low Fat,Dairy,263.7884,High,Tier 3,Supermarket Type1,5564.7564,36
9.8,Low Fat,Soft Drinks,46.506,Medium,Tier 3,Supermarket Type2,372.848,14
6.63,Regular,Baking Goods,167.25,Medium,Tier 3,Supermarket Type2,1830.95,14
8.51,Regular,Snack Foods,172.9422,High,Tier 3,Supermarket Type1,1379.5376,36
5.51,Low Fat,Health and Hygiene,96.7726,Small,Tier 2,Supermarket Type1,2642.5602,19
12.6,Low Fat,Household,186.9556,Medium,Tier 1,Supermarket Type1,3379.6008,24
5.985,Low Fat,Frozen Foods,128.4678,Small,Tier 1,Supermarket Type1,508.6712,26
12.0,Regular,Meat,99.9042,Small,Tier 2,Supermarket Type1,595.2252,19
13.8,Regular,Fruits and Vegetables,77.3012,Medium,Tier 1,Supermarket Type1,1593.9252,24
6.38,Low Fat,Dairy,178.3344,Medium,Tier 3,Supermarket Type2,3211.8192,14
11.5,Low Fat,Health and Hygiene,131.8626,Small,Tier 1,Supermarket Type1,2885.5772,26
15.85,Low Fat,Starchy Foods,37.5164,Small,Tier 2,Supermarket Type1,270.3148,19
10.5,Regular,Dairy,48.8376,High,Tier 3,Supermarket Type1,671.1264,36
13.15,Low Fat,Household,159.7604,Medium,Tier 1,Supermarket Type1,4119.9704,24
17.75,Regular,Dairy,240.7538,High,Tier 3,Supermarket Type1,4566.7222,36
20.1,Low Fat,Health and Hygiene,60.6536,Small,Tier 2,Supermarket Type1,980.0576,19
7.39,Low Fat,Household,249.5066,Medium,Tier 1,Supermarket Type1,4267.1122,24
15.0,Low Fat,Starchy Foods,108.5938,High,Tier 3,Supermarket Type1,1393.5194,36
13.5,Low Fat,Fruits and Vegetables,179.5976,Medium,Tier 3,Supermarket Type2,2173.1712,14
20.5,Regular,Frozen Foods,84.3592,Small,Tier 1,Supermarket Type1,1816.3024,26
12.85,Low Fat,Fruits and Vegetables,196.6768,Small,Tier 1,Supermarket Type1,2759.0752,26
14.1,Low Fat,Snack Foods,200.4084,Medium,Tier 3,Supermarket Type2,3968.168,14
18.85,Low Fat,Household,194.6136,High,Tier 3,Supermarket Type1,1166.4816,36
10.0,Low Fat,Frozen Foods,138.518,Small,Tier 2,Supermarket Type1,2237.088,19
20.75,Low Fat,Soft Drinks,150.5024,Small,Tier 1,Supermarket Type1,2580.6408,26
20.0,Regular,Fruits and Vegetables,45.5744,Medium,Tier 1,Supermarket Type1,452.744,24
16.0,Low Fat,Starchy Foods,225.6404,Medium,Tier 1,Supermarket Type1,2925.5252,24
5.305,Regular,Meat,181.9608,Medium,Tier 3,Supermarket Type2,2388.8904,14
8.97,Low Fat,Household,54.6956,High,Tier 3,Supermarket Type1,764.3384,36
11.35,Regular,Snack Foods,101.5016,Small,Tier 1,Supermarket Type1,202.4032,26
7.895,Regular,Breakfast,59.2588,Small,Tier 2,Supermarket Type1,801.6232,19
20.7,Regular,Dairy,212.5876,Medium,Tier 3,Supermarket Type2,1286.3256,14
15.5,Low Fat,Snack Foods,142.847,High,Tier 3,Supermarket Type1,1574.617,36
8.8,Low Fat,Snack Foods,210.6612,Medium,Tier 1,Supermarket Type1,2508.7344,24
7.81,Low Fat,Soft Drinks,242.6486,Medium,Tier 3,Supermarket Type2,2199.1374,14
13.35,Low Fat,Frozen Foods,147.6392,Medium,Tier 1,Supermarket Type1,1938.8096,24
11.8,Low Fat,Health and Hygiene,177.0686,High,Tier 3,Supermarket Type1,3022.0662,36
5.785,Regular,Fruits and Vegetables,260.7252,Small,Tier 1,Supermarket Type1,6033.4796,26
7.235,Low Fat,Snack Foods,193.8452,Small,Tier 1,Supermarket Type1,1957.452,26
20.75,Low Fat,Soft Drinks,153.6024,Medium,Tier 3,Supermarket Type2,1366.2216,14
12.15,Low Fat,Starchy Foods,37.9532,Small,Tier 2,Supermarket Type1,1078.596,19
17.7,Regular,Starchy Foods,183.7924,Medium,Tier 1,Supermarket Type1,2221.1088,24
7.935,Low Fat,Household,261.291,Medium,Tier 3,Supermarket Type2,2892.901,14
14.0,Regular,Dairy,145.4786,Medium,Tier 1,Supermarket Type1,1300.3074,24
11.35,Regular,Dairy,88.3856,Small,Tier 2,Supermarket Type1,1318.284,19
6.48,Low Fat,Snack Foods,148.2076,Medium,Tier 1,Supermarket Type1,3399.5748,24
9.395,Low Fat,Others,82.4908,Small,Tier 2,Supermarket Type1,2013.3792,19
17.6,Low Fat,Snack Foods,163.7552,Medium,Tier 1,Supermarket Type1,1787.0072,24
19.85,Low Fat,Seafood,196.8768,High,Tier 3,Supermarket Type1,2561.9984,36
17.25,Regular,Breakfast,41.248,Small,Tier 1,Supermarket Type1,679.116,26
20.1,Regular,Frozen Foods,151.7366,Small,Tier 2,Supermarket Type1,4836.3712,19
8.0,Regular,Breads,247.4092,Medium,Tier 1,Supermarket Type1,6972.2576,24
18.0,Low Fat,Snack Foods,145.3418,Medium,Tier 1,Supermarket Type1,882.8508,24
11.65,Low Fat,Seafood,112.186,Small,Tier 2,Supermarket Type1,1018.674,19
13.1,Low Fat,Dairy,117.4782,High,Tier 3,Supermarket Type1,1906.8512,36
13.65,Regular,Frozen Foods,197.6426,Medium,Tier 3,Supermarket Type2,2768.3964,14
13.5,Regular,Snack Foods,79.496,Medium,Tier 1,Supermarket Type1,1438.128,24
16.5,Low Fat,Snack Foods,91.7146,High,Tier 3,Supermarket Type1,2462.7942,36
8.115,Regular,Canned,157.3972,Small,Tier 2,Supermarket Type1,1869.5664,19
11.35,Regular,Dairy,87.9856,Small,Tier 1,Supermarket Type1,1494.0552,26
15.1,Low Fat,Fruits and Vegetables,219.4166,Small,Tier 1,Supermarket Type1,6096.0648,26
7.5,Low Fat,Canned,123.2072,Small,Tier 2,Supermarket Type1,1837.608,19
18.25,Regular,Dairy,110.357,High,Tier 3,Supermarket Type1,2087.283,36
15.0,Low Fat,Health and Hygiene,140.2838,Small,Tier 1,Supermarket Type1,1404.838,26
8.6,Regular,Breads,131.031,Small,Tier 2,Supermarket Type1,1038.648,19
19.75,Low Fat,Fruits and Vegetables,189.9872,High,Tier 3,Supermarket Type1,3781.744,36
18.7,Regular,Frozen Foods,229.501,Medium,Tier 3,Supermarket Type2,1607.907,14
19.1,Low Fat,Fruits and Vegetables,235.0958,Small,Tier 2,Supermarket Type1,3038.0454,19
18.85,Low Fat,Meat,58.4562,Small,Tier 1,Supermarket Type1,711.0744,26
19.6,Low Fat,Household,104.5964,Medium,Tier 1,Supermarket Type1,1262.3568,24
14.0,Regular,Frozen Foods,143.9812,Medium,Tier 3,Supermarket Type2,1139.8496,14
10.0,Low Fat,Household,250.175,Small,Tier 1,Supermarket Type1,2996.1,26
20.2,Low Fat,Household,123.6046,Small,Tier 1,Supermarket Type1,2988.1104,26
8.71,Low Fat,Canned,49.5376,Small,Tier 1,Supermarket Type1,1198.44,26
18.0,Low Fat,Baking Goods,79.3618,Medium,Tier 1,Supermarket Type1,805.618,24
9.3,Low Fat,Snack Foods,106.7964,Medium,Tier 3,Supermarket Type2,525.982,14
6.75,Regular,Dairy,95.6752,Medium,Tier 3,Supermarket Type2,1246.3776,14
18.35,Regular,Frozen Foods,184.4266,Small,Tier 1,Supermarket Type1,3504.1054,26
19.0,Low Fat,Household,129.8336,High,Tier 3,Supermarket Type1,3451.5072,36
8.93,Low Fat,Dairy,152.234,Medium,Tier 1,Supermarket Type1,5053.422,24
7.27,Low Fat,Soft Drinks,114.4518,Small,Tier 2,Supermarket Type1,1366.2216,19
5.73,Low Fat,Soft Drinks,87.0882,High,Tier 3,Supermarket Type1,1803.6522,36
11.8,Regular,Snack Foods,125.9704,High,Tier 3,Supermarket Type1,1877.556,36
13.65,Low Fat,Health and Hygiene,55.093,Medium,Tier 3,Supermarket Type2,452.744,14
11.15,Low Fat,Health and Hygiene,164.3526,Medium,Tier 3,Supermarket Type2,2960.1468,14
8.695,Low Fat,Household,95.5094,Medium,Tier 1,Supermarket Type1,1237.7222,24
13.35,Low Fat,Dairy,228.6352,Medium,Tier 1,Supermarket Type1,3435.528,24
20.35,Low Fat,Baking Goods,233.3616,Small,Tier 1,Supermarket Type1,6093.4016,26
9.695,Regular,Frozen Foods,245.8144,Small,Tier 1,Supermarket Type1,3430.2016,26
7.0,Low Fat,Canned,107.028,High,Tier 3,Supermarket Type1,2876.256,36
6.96,Low Fat,Soft Drinks,93.1146,Small,Tier 2,Supermarket Type1,2189.1504,19
8.985,Regular,Frozen Foods,128.831,Small,Tier 1,Supermarket Type1,1428.141,26
10.85,Low Fat,Household,115.1808,Small,Tier 2,Supermarket Type1,3866.9664,19
14.6,Regular,Fruits and Vegetables,109.8254,High,Tier 3,Supermarket Type1,1627.881,36
11.5,Low Fat,Snack Foods,119.5124,Medium,Tier 3,Supermarket Type2,829.5868,14
8.395,Low Fat,Snack Foods,98.7042,High,Tier 3,Supermarket Type1,892.8378,36
10.5,Regular,Baking Goods,164.121,Medium,Tier 3,Supermarket Type2,1794.331,14
12.5,Low Fat,Fruits and Vegetables,103.099,Medium,Tier 3,Supermarket Type2,722.393,14
14.35,Low Fat,Health and Hygiene,109.5228,Medium,Tier 1,Supermarket Type1,1768.3648,24
12.15,Regular,Meat,181.695,Medium,Tier 3,Supermarket Type2,2929.52,14
9.6,Regular,Breads,102.499,Small,Tier 1,Supermarket Type1,1547.985,26
18.2,Low Fat,Snack Foods,139.818,Small,Tier 1,Supermarket Type1,1398.18,26
14.35,Low Fat,Health and Hygiene,110.3228,Medium,Tier 3,Supermarket Type2,552.614,14
10.65,Regular,Snack Foods,229.8668,Small,Tier 2,Supermarket Type1,4146.6024,19
17.6,Low Fat,Health and Hygiene,237.059,Medium,Tier 3,Supermarket Type2,2836.308,14
14.35,Low Fat,Baking Goods,79.296,High,Tier 3,Supermarket Type1,719.064,36
10.5,Low Fat,Frozen Foods,90.783,High,Tier 3,Supermarket Type1,1258.362,36
12.15,Low Fat,Household,117.615,High,Tier 3,Supermarket Type1,1514.695,36
5.825,Low Fat,Household,160.7894,Medium,Tier 3,Supermarket Type2,1617.894,14
6.235,Low Fat,Household,263.791,Medium,Tier 3,Supermarket Type2,2103.928,14
12.35,Low Fat,Household,119.2124,Small,Tier 2,Supermarket Type1,1303.6364,19
7.39,Low Fat,Others,141.447,High,Tier 3,Supermarket Type1,2290.352,36
12.65,Low Fat,Meat,51.0324,Medium,Tier 3,Supermarket Type2,727.0536,14
20.85,Low Fat,Baking Goods,177.866,Small,Tier 1,Supermarket Type1,1078.596,26
8.93,Low Fat,Dairy,154.534,Small,Tier 1,Supermarket Type1,2603.278,26
9.6,Regular,Snack Foods,188.1872,Small,Tier 2,Supermarket Type1,1701.7848,19
12.3,Low Fat,Household,189.653,Medium,Tier 3,Supermarket Type2,569.259,14
7.93,Low Fat,Health and Hygiene,45.9086,Medium,Tier 3,Supermarket Type2,1070.6064,14
14.6,Low Fat,Household,179.6976,Small,Tier 1,Supermarket Type1,3621.952,26
12.85,Low Fat,Fruits and Vegetables,179.9318,Medium,Tier 3,Supermarket Type2,2706.477,14
15.25,Regular,Snack Foods,179.266,Small,Tier 1,Supermarket Type1,1438.128,26
18.7,Low Fat,Health and Hygiene,152.3682,Medium,Tier 1,Supermarket Type1,1677.1502,24
10.1,Low Fat,Canned,50.9008,High,Tier 3,Supermarket Type1,354.2056,36
20.2,Regular,Fruits and Vegetables,125.9678,Medium,Tier 1,Supermarket Type1,2797.6916,24
6.135,Low Fat,Soft Drinks,161.5236,Small,Tier 2,Supermarket Type1,1288.9888,19
19.6,Low Fat,Health and Hygiene,42.277,Small,Tier 2,Supermarket Type1,605.878,19
16.0,Regular,Fruits and Vegetables,57.5246,Small,Tier 2,Supermarket Type1,173.7738,19
20.75,Low Fat,Soft Drinks,153.0024,Small,Tier 2,Supermarket Type1,2428.8384,19
10.8,Low Fat,Soft Drinks,239.9564,Medium,Tier 1,Supermarket Type1,3813.7024,24
13.15,Low Fat,Snack Foods,182.595,High,Tier 3,Supermarket Type1,3478.805,36
12.35,Regular,Fruits and Vegetables,110.257,Medium,Tier 3,Supermarket Type2,1757.712,14
6.71,Low Fat,Breads,218.3166,Medium,Tier 3,Supermarket Type2,5660.6316,14
11.35,Regular,Snack Foods,102.6016,Medium,Tier 1,Supermarket Type1,3137.2496,24
12.15,Low Fat,Starchy Foods,119.244,Small,Tier 2,Supermarket Type1,2636.568,19
18.35,Low Fat,Hard Drinks,105.2938,Small,Tier 2,Supermarket Type1,2036.6822,19
9.3,Low Fat,Hard Drinks,121.9388,Medium,Tier 3,Supermarket Type2,1114.5492,14
11.15,Low Fat,Baking Goods,106.8622,Medium,Tier 1,Supermarket Type1,2011.3818,24
19.35,Regular,Snack Foods,110.2544,Medium,Tier 3,Supermarket Type2,1677.816,14
16.6,Low Fat,Hard Drinks,172.0422,Medium,Tier 1,Supermarket Type1,2586.633,24
7.35,Low Fat,Fruits and Vegetables,40.8454,High,Tier 3,Supermarket Type1,587.2356,36
20.6,Low Fat,Health and Hygiene,148.8392,Small,Tier 1,Supermarket Type1,2684.5056,26
7.5,Low Fat,Frozen Foods,238.1906,High,Tier 3,Supermarket Type1,3327.6684,36
15.25,Low Fat,Frozen Foods,217.1192,Medium,Tier 1,Supermarket Type1,3235.788,24
9.0,Low Fat,Health and Hygiene,266.6884,High,Tier 3,Supermarket Type1,3974.826,36
19.5,Low Fat,Breads,155.9314,Small,Tier 1,Supermarket Type1,3878.285,26
5.8,Low Fat,Dairy,90.3172,Small,Tier 1,Supermarket Type1,1338.258,26
12.35,Regular,Dairy,49.1692,High,Tier 3,Supermarket Type1,886.8456,36
7.075,Low Fat,Dairy,142.2128,Small,Tier 1,Supermarket Type1,3163.8816,26
17.2,Regular,Fruits and Vegetables,222.5088,High,Tier 3,Supermarket Type1,5369.0112,36
19.0,Regular,Fruits and Vegetables,225.472,Small,Tier 1,Supermarket Type1,3169.208,26
7.36,Low Fat,Frozen Foods,58.5588,Small,Tier 1,Supermarket Type1,801.6232,26
6.235,Low Fat,Household,263.291,Medium,Tier 1,Supermarket Type1,3418.883,24
19.35,Regular,Baking Goods,164.5184,High,Tier 3,Supermarket Type1,1651.184,36
14.85,Regular,Dairy,262.591,Small,Tier 1,Supermarket Type1,4996.829,26
6.57,Low Fat,Hard Drinks,261.4278,Medium,Tier 3,Supermarket Type2,4165.2448,14
15.1,Regular,Fruits and Vegetables,41.6796,Small,Tier 1,Supermarket Type1,495.3552,26
12.15,Low Fat,Starchy Foods,34.3532,Medium,Tier 3,Supermarket Type2,251.6724,14
15.0,Low Fat,Snack Foods,229.4694,Small,Tier 2,Supermarket Type1,5937.6044,19
7.81,Regular,Canned,125.5046,Small,Tier 2,Supermarket Type1,3237.1196,19
7.905,Low Fat,Snack Foods,250.4408,Small,Tier 1,Supermarket Type1,3004.0896,26
16.1,Regular,Frozen Foods,33.6558,Medium,Tier 3,Supermarket Type2,203.7348,14
5.785,Regular,Fruits and Vegetables,263.9252,High,Tier 3,Supermarket Type1,6033.4796,36
18.85,Low Fat,Canned,257.833,Medium,Tier 1,Supermarket Type1,3332.329,24
15.5,Regular,Baking Goods,261.7568,Medium,Tier 1,Supermarket Type1,1845.5976,24
18.85,Low Fat,Household,193.9136,Medium,Tier 1,Supermarket Type1,3110.6176,24
5.365,Regular,Seafood,171.0764,Small,Tier 1,Supermarket Type1,3263.7516,26
7.6,Regular,Starchy Foods,172.3448,Medium,Tier 1,Supermarket Type1,4431.5648,24
18.85,Low Fat,Hard Drinks,126.6336,Small,Tier 2,Supermarket Type1,1150.5024,19
6.78,Low Fat,Fruits and Vegetables,186.424,Medium,Tier 3,Supermarket Type2,1304.968,14
15.6,Low Fat,Dairy,242.9854,Medium,Tier 3,Supermarket Type2,2175.1686,14
17.7,Low Fat,Fruits and Vegetables,117.1834,High,Tier 3,Supermarket Type1,691.1004,36
19.6,Low Fat,Health and Hygiene,150.3024,Medium,Tier 3,Supermarket Type2,2580.6408,14
9.3,Low Fat,Frozen Foods,184.2292,Medium,Tier 3,Supermarket Type2,1277.0044,14
11.5,Low Fat,Fruits and Vegetables,129.3652,High,Tier 3,Supermarket Type1,2066.6432,36
15.75,Low Fat,Baking Goods,195.8452,Small,Tier 2,Supermarket Type1,4893.63,19
11.5,Regular,Frozen Foods,99.3358,Medium,Tier 3,Supermarket Type2,804.2864,14
13.0,Regular,Canned,58.022,High,Tier 3,Supermarket Type1,898.83,36
11.8,Low Fat,Soft Drinks,198.2084,High,Tier 3,Supermarket Type1,3769.7596,36
19.7,Low Fat,Hard Drinks,125.9362,Medium,Tier 1,Supermarket Type1,1635.8706,24
12.15,Low Fat,Frozen Foods,211.8928,Small,Tier 1,Supermarket Type1,5890.9984,26
14.15,Low Fat,Dairy,51.6982,Medium,Tier 3,Supermarket Type2,1262.3568,14
6.63,Regular,Snack Foods,55.8588,Small,Tier 2,Supermarket Type1,801.6232,19
15.2,Low Fat,Soft Drinks,96.6752,Small,Tier 1,Supermarket Type1,479.376,26
6.67,Regular,Snack Foods,133.0626,Medium,Tier 1,Supermarket Type1,1573.9512,24
